Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
5226,Los Angeles,90745,-118.279506,33.8095428,20.85,75.22,81.58,73.9,80.86,76.63,82.71,17.5
4841,Los Angeles,90020,-118.311582,34.0671467,51.9,79.96,63.78,0.0,72.49,60.03,70.66,34.4
5140,Los Angeles,90813,-118.1698152,33.7789729,20.85,64.52,50.33,0.0,31.34,86.54,78.36,62.4
9853,Sonoma ,95407,-122.701255,38.3933392,7.52,9.04,77.08,52.1,84.61,51.33,55.82,46.3
2845,Los Angeles,90043,-118.3244351,33.9974948,37.57,74.57,20.0,0.0,28.88,97.23,68.47,30.4
6058,Los Angeles,91103,-118.1559426,34.1634652,76.94,60.09,89.86,0.0,77.25,63.85,45.03,40.3
3546,Los Angeles,90034,-118.387153,34.036336,46.99,67.82,90.45,0.0,94.28,32.5,44.53,21.9
4705,Solano ,94533,-122.0580588,38.2534089,22.19,30.16,79.58,70.21,75.09,98.06,81.09,31.3
5526,San Bernardino,92407,-117.3081225,34.1566319,100.0,56.22,23.01,0.0,24.0,80.56,62.69,41.1
4773,Orange ,92806,-117.877059,33.8232178,53.73,85.02,57.31,5.83,93.7,60.87,40.25,21.6
4141,Los Angeles,90241,-118.1289738,33.9420607,46.99,87.54,54.09,0.0,66.54,59.21,92.92,35.9
5517,Merced ,95340,-120.3392864,37.355853,74.1,59.7,16.14,78.79,3.09,82.61,52.92,56.3
2682,Los Angeles,90043,-118.3221148,33.9745535,35.16,74.98,31.65,0.0,53.86,96.25,63.83,39.9
3328,San Diego,92105,-117.1124957,32.7524807,35.16,48.6,90.98,0.0,78.38,63.82,33.29,69.5
4856,Riverside ,92507,-117.3350138,33.9895557,97.6,89.67,73.47,30.69,25.73,70.79,79.97,52.8
5538,Contra Costa,94521,-121.9236578,37.9889314,32.15,23.85,10.45,23.14,27.76,97.18,86.37,32.8
3644,Los Angeles,90804,-118.1567668,33.7807787,20.85,63.67,49.1,0.0,45.96,90.54,78.68,53.3
3124,Solano ,94590,-122.2365223,38.0969602,13.62,41.07,89.31,0.0,67.23,99.81,91.55,37.1
7602,Orange ,92707,-117.8712797,33.734324,56.96,73.22,40.9,0.0,41.23,61.33,49.25,39.1
5225,San Joaquin,95207,-121.31597,38.0131208,44.98,54.2,14.16,0.0,57.94,92.0,76.81,53.0
3665,Los Angeles,91206,-118.2439771,34.1487828,70.28,68.38,93.35,0.0,57.35,29.82,59.82,35.3
5922,Kern ,93203,-118.846623,35.2017267,93.63,72.22,38.08,98.52,7.18,44.04,81.64,74.0
5726,Riverside ,92506,-117.3909919,33.9549035,97.0,92.59,95.71,0.0,56.95,55.62,53.9,36.0
7372,Los Angeles,90712,-118.1483367,33.8538919,29.89,70.13,69.52,37.9,53.96,96.24,55.21,14.4
6981,San Bernardino,91761,-117.6258794,34.0085229,80.09,95.91,61.44,76.9,12.64,42.58,67.7,20.2
4864,Los Angeles,90601,-118.0628298,33.9988447,64.73,77.91,78.42,33.48,98.13,54.25,81.13,19.3
3445,Los Angeles,90042,-118.1971252,34.1039592,66.81,70.55,71.29,0.0,83.66,49.51,42.68,48.5
2634,Los Angeles,90602,-118.0393767,33.9631768,60.66,72.25,65.44,0.0,68.45,75.05,80.18,38.0
5122,Los Angeles,90250,-118.3308405,33.9037379,29.89,82.27,68.86,0.0,71.18,62.33,56.62,45.9
5987,Los Angeles,90715,-118.0769658,33.8387305,35.16,66.15,61.41,0.0,51.96,43.87,58.14,42.2
2412,Fresno ,93727,-119.7091585,36.746781,88.7,96.8,35.52,16.24,36.69,88.52,72.06,46.4
8190,Orange ,92647,-117.9977976,33.7083364,35.16,58.43,84.01,0.0,74.83,39.77,35.18,53.5
8926,San Joaquin,95337,-121.2429025,37.7321434,62.66,51.75,28.1,94.03,3.7,78.86,85.43,23.8
5929,San Bernardino,91762,-117.6754429,34.0687514,82.48,95.47,58.89,0.0,32.98,56.19,62.69,41.6
1890,Alameda ,94612,-122.2769914,37.8103872,3.12,48.33,91.91,0.0,43.4,92.16,18.46,38.8
5618,Los Angeles,91342,-118.4795847,34.326405,97.0,52.77,76.57,0.0,95.5,73.29,57.13,27.7
6399,San Joaquin,95240,-121.280177,38.1228276,46.99,52.62,56.57,4.86,23.41,75.01,84.18,39.6
5884,Orange ,90631,-117.9511671,33.9209014,57.77,78.71,60.58,0.0,71.69,52.59,66.33,28.3
4667,Kern ,93306,-118.9584296,35.3894623,93.63,99.34,66.55,0.0,48.44,81.46,77.94,46.2
4230,Ventura ,93030,-119.1729084,34.2034678,24.88,35.97,89.16,0.0,66.61,71.88,67.7,61.5
8594,Santa Cruz,95076,-121.7707927,36.9206611,16.78,4.13,60.68,85.17,36.59,65.35,45.03,54.3
4960,Los Angeles,90022,-118.1391833,34.0186986,60.66,88.08,53.04,13.86,35.13,75.61,70.0,53.9
6367,Los Angeles,91766,-117.7652744,34.0305561,71.66,90.9,86.98,0.0,89.94,79.89,75.55,24.8
7557,Contra Costa,94509,-121.829459,37.9860073,37.57,24.84,34.16,0.0,33.96,99.49,95.83,45.6
6001,Los Angeles,91331,-118.3985703,34.2731497,97.0,56.75,74.95,25.17,79.36,62.4,25.6,52.4
3669,San Diego,91911,-117.0490687,32.591757,29.89,63.56,83.65,0.0,57.46,63.93,37.59,42.2
4371,Los Angeles,90020,-118.2985036,34.0672078,51.9,83.42,79.99,0.0,65.18,35.22,33.55,46.1
1101,Los Angeles,90049,-118.4570058,34.0575852,59.85,64.62,91.81,9.41,98.79,2.63,10.82,83.9
4735,Los Angeles,91304,-118.5912335,34.2139885,84.58,63.12,33.79,0.0,71.05,58.74,45.03,21.8
2971,Los Angeles,90063,-118.201168,34.0338905,55.38,89.02,97.0,0.0,75.81,44.08,44.64,54.7
6300,Orange ,92780,-117.8366401,33.7377146,57.77,71.84,98.15,0.0,99.89,38.56,48.39,46.4
4689,Riverside ,92505,-117.4871242,33.9403266,91.05,93.47,25.51,0.0,20.99,59.11,78.86,49.7
3883,Butte ,95965,-121.5606959,39.5071861,70.28,26.68,66.1,0.0,39.74,64.98,95.08,63.1
6028,Tulare ,93286,-119.10036,36.4201875,97.0,71.86,55.62,67.38,4.16,36.04,94.03,57.6
3659,Los Angeles,91401,-118.4263255,34.1812199,84.58,64.37,32.15,0.0,58.44,72.87,85.07,36.6
3539,San Diego,91950,-117.0905516,32.6511008,26.7,50.96,75.06,0.0,59.18,67.63,48.22,38.4
7689,Orange ,92844,-117.9773595,33.7711174,39.99,69.02,82.66,31.66,93.83,33.28,51.26,39.2
4456,San Bernardino,91763,-117.7067071,34.0703739,79.99,93.86,68.5,0.0,11.4,77.02,84.26,33.8
6306,Los Angeles,91306,-118.5809624,34.2242131,88.7,69.09,48.6,0.0,60.51,70.04,66.54,33.1
7959,Los Angeles,90746,-118.2569604,33.8525481,24.88,87.38,44.8,0.0,27.64,90.14,73.03,10.6
10029,Stanislaus ,95307,-120.9179827,37.6018409,71.66,56.84,38.93,96.07,49.43,50.52,71.16,28.4
5051,San Bernardino,91786,-117.6396399,34.103005,91.05,99.15,55.98,18.83,41.74,62.84,76.02,37.8
1590,San Diego,92101,-117.1625607,32.7252818,29.89,50.47,98.73,0.0,38.65,80.05,33.92,51.1
3983,Alameda ,94541,-122.09333,37.6809369,11.56,27.45,82.58,0.0,47.13,91.44,80.18,25.5
5171,Los Angeles,90804,-118.1534873,33.7861933,22.19,63.67,62.34,0.0,40.38,90.54,78.68,42.5
3713,Orange ,92833,-117.958868,33.8567264,50.54,80.83,89.47,0.0,99.44,40.2,28.98,34.8
5095,Riverside ,92570,-117.3068214,33.7493426,88.82,53.02,12.3,61.83,4.6,63.41,89.08,49.4
5199,Los Angeles,90250,-118.3481183,33.9130743,29.89,81.69,42.4,0.0,72.63,83.85,86.75,38.5
4242,Humboldt ,95501,-124.1717835,40.8040593,0.19,5.86,64.11,0.0,29.49,93.83,94.13,64.3
5033,Los Angeles,90650,-118.1040525,33.8945795,42.56,76.04,84.95,0.0,96.84,55.2,82.58,27.3
5193,Los Angeles,91745,-117.9710617,33.99877,69.32,78.0,64.38,0.0,93.75,50.76,49.83,29.6
8327,Sonoma ,95407,-122.7284015,38.3880499,6.38,8.34,31.0,25.83,72.64,79.89,88.77,35.5
5066,Ventura ,93033,-119.1511429,34.1859635,24.88,32.05,61.42,100.0,42.84,52.01,67.12,36.6
12573,San Joaquin,95206,-121.3121279,37.9086799,48.45,53.64,9.27,78.45,5.74,91.55,85.07,39.3
2703,Lake ,95422,-122.6301466,38.9388352,16.78,0.19,37.45,43.41,20.36,97.4,81.67,71.7
5960,Riverside ,92530,-117.360641,33.7062728,82.63,53.03,45.58,0.0,94.08,63.16,98.97,43.7
4846,Solano ,94589,-122.2652793,38.1358448,14.92,36.57,64.95,0.0,73.61,99.95,93.49,27.2
4107,Los Angeles,91767,-117.752461,34.1016015,84.58,92.56,27.89,11.28,24.5,73.83,63.83,29.3
2736,Los Angeles,90004,-118.3073155,34.0726142,51.9,80.92,66.25,0.0,76.89,45.26,39.21,34.1
6402,San Diego,92114,-117.0807478,32.7050468,29.89,51.6,29.05,0.0,15.2,89.82,61.9,45.4
1661,Stanislaus ,95360,-121.1933829,37.3259547,57.13,28.23,7.31,84.28,24.4,53.44,65.32,48.3
5334,San Bernardino,91730,-117.6080465,34.1030228,93.63,98.67,65.95,0.0,44.29,46.16,87.66,42.7
4219,Los Angeles,90731,-118.2956244,33.7344542,16.78,64.47,27.24,0.0,15.99,93.62,64.02,37.2
3805,Los Angeles,90008,-118.329022,34.0073786,39.99,74.2,27.94,36.48,60.34,96.09,72.31,23.6
10238,San Joaquin,95337,-121.2229179,37.7819068,59.69,54.74,72.59,94.24,62.51,83.56,90.95,15.2
4777,Los Angeles,90506,-118.3393815,33.8829956,26.7,75.42,43.11,68.0,73.96,72.13,61.08,21.9
3796,Los Angeles,90044,-118.2981214,33.9709601,35.16,79.84,27.17,0.0,52.39,94.77,85.14,36.8
6267,Los Angeles,91776,-118.1039746,34.0831934,71.66,70.5,95.01,0.0,49.4,29.1,19.35,50.7
5063,Los Angeles,90044,-118.2972695,33.9482522,32.15,82.17,30.4,0.0,60.16,95.24,91.97,61.4
3884,San Joaquin,95206,-121.3103842,37.9244359,46.99,54.96,35.11,80.0,14.39,93.18,88.11,38.6
2898,Riverside ,92555,-117.0687844,33.9243585,99.07,47.77,30.49,36.97,32.29,60.22,87.31,23.5
4048,San Bernardino,91710,-117.6905171,34.0410264,78.01,94.29,32.53,61.93,19.04,36.71,61.69,31.3
4960,Sacramento ,95821,-121.37517,38.6342017,56.96,42.29,66.29,0.0,35.36,98.6,82.29,56.5
7209,Los Angeles,90280,-118.1958301,33.9393897,39.99,80.98,38.44,0.0,29.66,57.8,79.62,29.2
6219,Los Angeles,90019,-118.3545296,34.0489658,50.54,74.77,35.92,0.0,53.85,77.69,51.26,32.2
7765,Orange ,92707,-117.8725713,33.7015157,55.38,65.29,43.19,44.45,43.11,57.32,37.41,25.9
2893,Los Angeles,90032,-118.1785407,34.0887082,66.81,74.56,24.49,0.0,71.23,72.71,56.12,43.3
4194,Kern ,93268,-119.4622032,35.1294919,88.7,90.08,17.14,0.0,2.29,39.01,95.3,53.2
3010,San Bernardino,92374,-117.1651325,34.0591972,100.0,55.79,94.97,47.41,73.76,64.53,60.12,56.4
3305,Los Angeles,90404,-118.4722531,34.032337,53.73,67.36,80.19,0.0,54.09,68.28,41.85,29.5
3015,Los Angeles,90706,-118.1212147,33.8737602,35.16,70.39,92.4,47.1,94.6,69.99,77.77,29.9
2703,Los Angeles,90660,-118.0838653,34.015045,66.81,74.52,52.18,0.0,68.78,69.68,91.25,34.7
4960,San Bernardino,91730,-117.6242993,34.098786,91.05,99.35,65.25,0.0,23.1,32.04,63.14,51.9
7288,Los Angeles,90804,-118.1401379,33.776873,22.19,62.46,45.69,0.0,62.93,82.25,62.84,36.5
7920,Ventura ,93030,-119.186116,34.1938413,24.88,35.52,65.33,8.0,49.19,69.43,64.73,48.5
4252,Los Angeles,91702,-117.8857465,34.1250526,84.58,71.87,94.98,2.59,90.73,64.49,57.61,41.5
5102,Los Angeles,91335,-118.5229633,34.2146599,91.05,94.98,19.32,0.0,39.2,71.72,74.99,30.9
4877,Contra Costa,94804,-122.3117391,37.9090127,3.12,38.15,92.18,0.0,92.13,89.64,28.83,26.9
8979,San Bernardino,92335,-117.462458,34.077528,97.0,92.57,33.35,0.0,11.08,72.2,85.9,41.8
7840,Los Angeles,90242,-118.1381271,33.924571,42.56,81.24,52.31,0.0,55.49,41.79,73.28,31.1
3614,Los Angeles,90806,-118.1953401,33.8089196,22.19,63.34,50.26,0.0,39.88,92.51,87.72,13.3
6188,Los Angeles,91776,-118.0815165,34.0980685,75.12,67.53,72.79,66.0,51.18,41.75,37.18,30.3
3393,Los Angeles,90034,-118.3794518,34.0418546,48.45,66.36,86.11,0.0,90.33,12.91,12.74,35.1
3930,San Joaquin,95207,-121.3245319,37.9941419,44.98,54.39,58.1,42.76,55.9,93.62,80.27,44.4
7494,Orange ,92804,-117.9801308,33.8102721,42.56,73.62,34.87,47.97,45.79,33.36,26.41,40.2
8606,San Joaquin,95304,-121.3695435,37.7666663,59.85,45.97,50.42,89.76,67.6,35.84,59.35,21.6
4980,Monterey ,95039,-121.7572058,36.8334157,14.92,1.8,18.11,98.79,63.15,62.18,42.81,35.9
4598,San Bernardino,92410,-117.3419748,34.1014098,98.67,65.24,76.34,0.0,26.48,80.72,85.53,51.6
4297,Los Angeles,90250,-118.3308401,33.9073761,29.89,82.27,69.96,0.0,58.66,58.1,50.56,52.3
2291,Los Angeles,90010,-118.2984976,34.0635726,51.9,84.6,94.62,0.0,65.79,21.98,17.24,68.0
5719,San Diego,92114,-117.0575534,32.7250639,37.57,50.59,44.98,0.0,71.95,84.7,50.76,31.7
3231,Merced ,95388,-120.5674195,37.4217409,74.1,62.3,10.67,93.69,2.34,45.24,43.02,38.1
2744,Los Angeles,90701,-118.0832638,33.8768314,37.57,73.76,88.56,0.0,98.36,23.26,49.5,48.1
6477,Fresno ,93630,-120.1192112,36.7082365,71.76,66.86,22.51,94.9,4.03,68.83,62.19,43.6
8826,Orange ,92843,-117.9447927,33.7535135,44.98,72.18,30.21,0.0,68.09,43.63,47.32,36.6
4866,Los Angeles,91790,-117.9540873,34.0639081,75.12,79.5,65.5,11.72,85.4,64.37,49.59,16.1
5050,Santa Clara,95037,-121.6336267,37.1171152,35.16,6.56,81.24,63.62,79.61,39.73,61.13,26.4
8357,Riverside ,92503,-117.4429741,33.9399352,93.63,92.99,45.8,0.0,33.8,45.59,47.76,41.4
2973,Riverside ,92553,-117.2569855,33.9345424,98.67,64.09,52.4,0.0,77.64,80.87,96.11,35.6
5287,San Bernardino,92335,-117.4490622,34.0848049,97.0,92.01,25.6,45.31,8.78,72.2,85.9,41.2
9752,Orange ,92675,-117.6617306,33.5069398,64.73,46.67,91.74,29.21,97.9,8.91,39.81,41.1
5355,Fresno ,93726,-119.7677716,36.8049491,82.48,96.7,80.35,0.0,74.05,85.47,33.21,61.9
3478,Los Angeles,90027,-118.3049408,34.0965841,59.69,78.83,94.26,0.0,82.21,26.11,42.11,60.2
13753,San Bernardino,91708,-117.6224884,33.9664971,77.06,93.43,57.13,84.93,18.06,16.53,29.05,20.5
5963,Madera ,93638,-120.0497327,36.9793126,78.01,91.89,29.2,24.55,23.49,91.72,99.8,65.9
4797,San Bernardino,91761,-117.6305659,34.0249243,82.48,98.08,72.52,55.86,95.65,61.64,82.13,22.2
3404,Sacramento ,95817,-121.4711099,38.54761,42.56,37.35,88.49,0.0,76.14,88.77,80.6,52.1
4917,Riverside ,92551,-117.222383,33.870776,97.6,56.93,67.22,0.0,37.29,81.31,86.24,50.2
5698,San Bernardino,92374,-117.2191957,34.0734306,100.0,57.45,82.83,74.72,80.99,34.73,45.08,31.3
8555,Fresno ,93727,-119.6909597,36.7182935,88.7,96.73,19.9,84.17,31.83,83.67,61.73,28.7
2508,Monterey ,93901,-121.6550382,36.6748937,10.57,2.25,71.61,0.0,33.91,91.97,52.55,71.7
2166,Los Angeles,90026,-118.2519864,34.0683315,56.96,91.28,93.65,0.0,97.5,19.09,10.63,25.2
9479,Kern ,93560,-118.1560393,34.8581565,88.7,6.83,18.39,0.0,19.98,75.71,78.94,56.6
6363,Los Angeles,90660,-118.0803987,33.9934787,62.53,78.89,58.81,0.0,58.76,68.25,89.41,36.9
4847,Riverside ,92220,-116.872378,33.919657,97.0,45.31,53.69,0.0,79.73,89.44,98.23,55.5
1881,Riverside ,92225,-114.609989,33.6137829,20.85,49.42,7.95,80.69,1.94,82.51,98.18,66.4
3803,Contra Costa,94509,-121.8485515,38.0026146,39.99,24.23,54.34,0.0,47.95,99.39,95.33,45.2
2104,San Diego,91950,-117.0878571,32.6651034,26.7,51.85,69.51,0.0,38.04,85.03,77.12,41.7
4052,Yuba ,95961,-121.5535692,39.1003669,39.99,29.43,37.4,86.34,66.01,45.59,95.73,50.9
6042,Contra Costa,94806,-122.3354534,37.9659307,6.38,38.51,86.73,35.86,51.46,94.48,81.82,37.1
4356,Los Angeles,90706,-118.1382741,33.8838461,35.16,70.47,96.57,0.0,91.31,71.09,78.84,23.3
3837,Contra Costa,94509,-121.7619241,38.0077971,35.16,25.86,53.83,68.93,28.93,98.84,92.56,27.5
9919,San Joaquin,95240,-121.2646161,38.0822443,46.99,50.13,33.89,87.03,31.69,50.81,77.72,29.2
3889,Stanislaus ,95354,-120.9941028,37.64972,70.28,57.06,74.81,0.0,15.36,82.38,55.1,38.0
4068,San Joaquin,95240,-121.2785027,38.1423442,48.45,52.43,40.54,64.48,9.26,75.01,84.18,46.5
2485,Los Angeles,90305,-118.3367197,33.9661039,35.16,71.57,48.03,0.0,70.28,89.34,68.62,17.6
4864,Orange ,92806,-117.8790975,33.8354916,53.73,84.18,60.01,0.0,91.25,64.62,44.85,32.9
6881,Los Angeles,91321,-118.5358844,34.3855971,95.27,45.58,49.53,0.0,65.35,35.12,31.54,57.0
6742,Orange ,92843,-117.9441552,33.7737751,44.98,74.6,81.11,0.0,81.64,59.07,75.02,30.9
3226,Santa Clara,95116,-121.8697204,37.3515633,20.85,37.29,78.38,0.0,87.66,60.99,31.68,37.9
4144,Los Angeles,90032,-118.1636768,34.0949515,69.32,71.81,20.19,0.0,34.85,60.19,40.48,33.8
8416,Riverside ,92571,-117.2070433,33.7943832,97.0,53.39,56.85,66.86,28.36,64.57,89.82,40.5
3938,San Joaquin,95210,-121.3027511,38.0247217,44.98,54.01,29.48,0.0,67.24,86.03,97.36,66.2
6221,Orange ,92703,-117.8799075,33.7370553,55.38,72.33,52.3,0.0,55.61,55.73,52.73,61.0
2302,Los Angeles,90032,-118.173792,34.080828,66.81,76.6,26.73,0.0,34.31,72.71,56.12,46.2
4318,Riverside ,92274,-116.1520684,33.6448,84.58,8.56,17.95,93.86,10.2,17.96,37.19,57.0
3699,Los Angeles,91801,-118.1536066,34.0909207,69.32,68.62,56.02,0.0,43.91,24.18,14.74,33.9
6655,Los Angeles,91790,-117.9188723,34.0663578,75.12,82.97,80.09,0.0,75.83,56.98,52.31,23.4
5112,Ventura ,93033,-119.1735081,34.1517695,24.88,33.44,23.21,98.14,28.31,52.38,67.49,53.4
3671,Contra Costa,94553,-122.0963526,38.0218002,14.92,32.82,80.92,53.34,85.51,67.32,48.92,20.0
5728,Imperial ,92243,-115.5611698,32.7871645,62.53,17.2,35.57,0.0,60.25,92.8,88.27,45.3
6747,San Diego,92058,-117.3586267,33.2115108,32.15,47.09,68.97,0.0,71.41,29.39,27.5,63.2
4313,Los Angeles,90706,-118.128584,33.8847475,35.16,75.61,42.63,0.0,29.48,71.09,78.84,51.3
6598,Los Angeles,91776,-118.0929535,34.0830571,74.1,71.9,87.42,0.0,60.93,40.68,35.56,39.3
5205,Orange ,92703,-117.8922742,33.7368361,53.73,72.06,44.79,0.0,50.51,32.58,21.3,58.6
5360,Fresno ,93210,-120.3728934,36.1571802,65.69,44.98,48.24,60.59,2.94,72.12,91.6,32.3
7281,Los Angeles,90241,-118.112141,33.9374454,48.45,87.14,63.96,39.0,72.54,37.56,68.98,26.2
7837,Stanislaus ,95307,-120.949917,37.5641562,72.55,56.68,67.41,96.9,50.69,44.14,64.69,40.7
5195,Orange ,90680,-118.0063667,33.8100654,37.57,69.68,50.68,0.0,55.79,48.53,50.07,38.1
4103,San Joaquin,95207,-121.3236839,38.0063696,44.98,53.8,14.85,14.41,53.84,93.62,80.27,39.6
3327,Contra Costa,94801,-122.404809,37.9448245,3.83,35.58,86.55,17.52,66.2,97.17,63.14,12.2
5969,Ventura ,93060,-119.0606093,34.3535231,50.54,36.2,62.87,23.34,31.55,49.43,57.38,60.6
5336,Los Angeles,91335,-118.551356,34.214718,88.7,93.02,37.24,0.0,62.83,77.26,81.13,29.7
3057,Los Angeles,90745,-118.269697,33.8216408,20.85,76.96,81.16,0.0,28.28,76.63,82.71,28.8
3963,Monterey ,93901,-121.6686664,36.6783432,10.57,2.39,56.89,96.0,48.91,91.97,52.55,48.1
5246,Monterey ,93907,-121.6959506,36.7324097,11.56,1.72,29.02,99.38,48.88,79.03,59.63,41.5
3082,Los Angeles,91790,-117.9463753,34.0552717,75.12,82.5,15.66,0.0,50.11,66.58,52.34,29.3
5488,Mendocino ,95482,-123.202651,39.1357597,13.62,13.2,43.37,84.55,8.54,85.53,39.62,48.2
5697,Orange ,92683,-117.9809384,33.755705,39.99,61.97,36.85,0.0,78.85,41.43,57.96,54.0
12379,Fresno ,93722,-119.8690146,36.8150842,79.99,95.56,68.6,0.0,42.46,73.33,30.27,51.8
4342,Kings ,93230,-119.6219711,36.3489843,82.48,98.68,23.96,78.66,13.65,94.63,98.55,39.7
4305,Santa Clara,95112,-121.8812071,37.3540562,20.85,36.85,63.71,0.41,68.21,69.65,45.03,20.2
4786,Riverside ,92505,-117.4769727,33.9207824,91.05,92.81,61.67,0.0,23.7,46.5,63.57,35.4
3941,Los Angeles,91101,-118.1369525,34.1548928,78.01,57.52,78.13,0.0,89.8,17.62,30.0,43.1
2267,Los Angeles,90026,-118.2719463,34.0695316,55.38,88.72,95.03,0.0,59.49,44.67,35.41,38.6
4017,San Bernardino,91786,-117.6910613,34.1007304,88.7,95.35,80.93,2.66,29.81,60.08,70.92,37.2
7307,San Diego,92102,-117.1292493,32.714833,29.89,50.67,94.44,0.0,57.03,84.86,44.3,39.1
4939,Los Angeles,90638,-118.0185593,33.8844479,47.38,77.66,80.58,0.0,72.28,37.18,73.28,18.5
8105,Orange ,92701,-117.8424353,33.7532867,57.77,73.83,85.33,0.0,98.26,55.76,47.76,30.3
6600,Los Angeles,90280,-118.2075235,33.9408573,39.99,80.2,40.82,0.0,35.55,54.36,75.05,48.7
9594,San Bernardino,92337,-117.4505924,34.0547059,95.27,93.54,78.31,18.14,79.64,44.42,55.1,28.5
8306,Santa Clara,95112,-121.8927423,37.358556,20.85,37.86,89.71,3.59,81.73,66.59,42.4,23.1
5203,Los Angeles,91792,-117.9093406,34.0241796,69.32,85.75,21.61,0.0,71.68,35.81,26.15,28.7
6280,Tulare ,93274,-119.3587288,36.2183676,88.7,98.32,24.88,0.0,12.45,79.62,93.07,67.5
6493,Riverside ,92236,-116.1857289,33.6810687,88.7,9.21,37.51,81.31,21.49,63.48,84.9,55.3
5646,Los Angeles,91801,-118.1189741,34.0951879,71.66,65.23,77.95,0.0,45.99,37.49,36.28,39.7
3548,San Diego,91950,-117.0792559,32.6817745,29.89,51.97,78.58,0.0,89.95,85.03,77.12,55.6
5873,Riverside ,92505,-117.4726363,33.9110608,91.05,92.67,46.33,0.0,64.29,61.42,81.82,34.4
6078,Orange ,92707,-117.8825445,33.7308103,55.38,73.55,69.56,0.0,54.15,50.37,35.32,39.7
6754,San Diego,92054,-117.3702384,33.1896924,29.89,47.45,81.02,0.0,68.65,31.14,49.34,42.6
4596,Los Angeles,90242,-118.1608904,33.9373038,42.56,77.47,50.9,0.0,50.25,43.98,75.6,25.5
11140,Contra Costa,94521,-121.9764323,37.9987014,22.33,27.95,65.3,0.0,83.56,95.99,81.88,16.3
9166,Orange ,92704,-117.9084412,33.7358623,50.54,71.06,45.46,0.0,77.11,46.66,39.94,32.7
3900,Solano ,94533,-122.0512466,38.2642121,24.88,30.13,88.1,0.0,88.9,96.05,72.53,37.8
4623,Santa Clara,95116,-121.8583166,37.3417324,20.85,38.97,94.82,0.0,98.7,81.9,59.88,40.0
2866,Alameda ,94607,-122.2824569,37.812031,3.12,50.3,90.8,0.0,5.81,98.98,54.09,37.7
5227,San Joaquin,95204,-121.2928911,37.9747159,44.98,59.09,24.63,0.0,36.79,85.93,67.57,39.9
3534,Riverside ,92544,-116.9363867,33.7452198,93.63,30.45,77.86,41.03,19.33,77.44,93.49,56.9
5838,Riverside ,92504,-117.4211712,33.9186451,93.63,91.64,85.81,51.97,61.85,57.74,59.2,21.6
4517,Los Angeles,91016,-118.0115108,34.1416685,88.7,72.37,85.86,0.0,94.05,54.76,40.64,28.8
4059,Riverside ,92860,-117.5494884,33.9244565,84.58,92.47,64.32,55.59,56.49,23.18,75.22,34.8
3788,Sacramento ,95820,-121.4507437,38.5311698,42.56,35.94,25.84,0.0,21.96,90.9,84.6,61.9
5821,San Diego,92104,-117.1213219,32.7521609,35.16,48.67,94.91,0.0,66.31,57.08,21.14,57.5
4683,Riverside ,92503,-117.4707309,33.9344497,93.63,93.13,59.29,0.0,7.86,71.29,86.54,46.0
7163,Orange ,90680,-117.9975952,33.8101182,39.99,70.27,59.56,0.0,82.63,53.58,56.18,32.8
2911,Los Angeles,90650,-118.0840271,33.9283366,50.54,80.7,91.64,0.0,99.94,52.16,80.72,30.6
4043,Los Angeles,91306,-118.5802111,34.1913886,82.48,74.92,43.25,0.0,69.65,60.16,53.94,35.5
3224,Sacramento ,95827,-121.3075665,38.5280935,55.38,19.12,12.69,25.97,27.98,68.54,79.55,51.8
4771,Marin ,94901,-122.4936362,37.9562458,6.38,22.65,50.27,0.0,78.6,29.54,35.43,52.0
2706,Los Angeles,91356,-118.537583,34.1696955,82.48,91.75,89.66,0.0,98.66,68.61,56.88,31.4
4284,Los Angeles,93550,-118.1238241,34.5646915,88.7,12.03,45.85,0.0,76.61,91.77,83.04,41.7
3014,Los Angeles,90019,-118.3126928,34.0506364,48.45,83.16,46.75,0.0,73.63,55.87,26.76,50.1
2937,Los Angeles,90038,-118.3192272,34.0855323,56.96,72.55,90.72,0.0,72.21,17.24,6.13,56.0
3286,Los Angeles,90063,-118.1987145,34.0387869,56.96,89.56,81.21,0.0,36.2,57.39,62.41,44.6
6382,San Diego,92102,-117.0950788,32.7249834,32.15,50.52,83.97,0.0,72.34,61.3,23.24,28.2
4684,Los Angeles,91010,-117.9799552,34.128623,84.58,69.05,40.44,25.48,24.8,65.59,50.32,28.8
6198,Los Angeles,90650,-118.091192,33.8984772,42.56,73.28,35.69,0.0,54.94,66.34,93.77,33.0
3923,Ventura ,93021,-118.8899164,34.2815484,55.38,42.18,47.38,69.0,35.03,26.11,61.69,31.5
4597,Los Angeles,91406,-118.5098593,34.2047193,88.7,94.84,35.07,0.0,49.84,82.66,84.72,20.5
4069,Alameda ,94608,-122.2833803,37.8454493,3.12,44.01,68.66,0.0,34.21,95.63,37.67,36.0
1037,San Bernardino,92311,-117.0327115,34.9077413,78.01,17.0,27.41,0.0,31.04,99.88,100.0,58.0
7658,Orange ,92805,-117.8971362,33.8434369,51.9,82.36,84.37,0.0,51.41,47.67,33.0,47.8
2425,Tulare ,93286,-119.0856162,36.3947015,95.27,71.65,16.74,90.24,2.66,34.9,93.22,59.1
