Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Cardiovascular Disease Pctl,Poverty
5404,Los Angeles,91342,-118.4504793,34.2975505,85.21,66.23,56.85,0.0,36.96,68.2,41.44,36.7
2548,Monterey ,93901,-121.6550382,36.6748937,11.08,3.92,76.48,0.0,30.1,94.4,68.28,86.3
3193,Riverside ,92553,-117.2306582,33.9100514,98.18,92.89,40.86,0.0,38.7,71.66,69.52,51.6
8175,Santa Clara,95111,-121.8392542,37.2891788,22.34,52.61,74.35,0.0,48.43,55.27,58.12,38.2
7002,Tulare ,93618,-119.3860655,36.5529114,98.18,97.49,23.39,23.27,25.72,46.13,69.62,52.3
2133,Los Angeles,91790,-117.9577635,34.0523638,69.23,66.23,56.98,0.0,41.7,27.85,19.85,28.4
2821,Riverside ,92509,-117.433385,33.982183,98.18,93.64,51.61,0.0,19.43,64.08,90.13,41.8
7200,Los Angeles,90241,-118.112141,33.9374454,53.02,81.66,80.19,0.0,62.95,40.71,48.4,35.7
4971,Los Angeles,90046,-118.3490051,34.0961801,64.8,81.66,70.7,0.0,89.13,18.33,49.68,25.6
3620,Los Angeles,93534,-118.1419762,34.69644,91.1,7.76,22.27,0.0,50.17,98.93,98.93,74.2
11112,San Bernardino,91709,-117.7039952,33.9705846,82.1,92.89,55.98,0.0,46.38,20.31,56.14,34.5
6069,Los Angeles,90230,-118.3961597,33.9958996,53.02,81.66,82.8,0.0,89.54,43.71,46.38,12.7
4998,San Joaquin,95240,-121.2580651,38.1086488,60.88,84.04,35.56,93.77,48.84,54.71,67.25,35.7
2769,Tulare ,93277,-119.3406647,36.3236674,85.21,98.6,50.63,10.46,48.14,63.21,53.26,67.6
2471,Los Angeles,91343,-118.4788675,34.2429124,82.1,54.48,59.56,0.0,95.78,85.24,63.65,23.7
2519,Los Angeles,90032,-118.1785407,34.0887082,60.88,81.66,36.9,0.0,56.46,75.59,70.91,60.1
8470,Orange ,92804,-117.9487797,33.8264301,53.02,66.23,51.77,8.38,61.39,58.28,63.21,31.0
7238,Los Angeles,90601,-118.0536684,33.9909544,53.02,81.66,61.32,0.0,30.73,73.52,90.49,21.2
5930,Alameda ,94601,-122.2169867,37.7880813,7.58,30.7,92.1,0.0,41.43,88.93,42.2,54.3
2235,Los Angeles,93550,-118.1254252,34.576145,91.1,7.76,27.49,0.0,65.2,82.89,74.62,88.4
5057,Orange ,92703,-117.8922742,33.7368361,53.02,52.61,40.87,0.0,58.97,24.75,15.38,67.9
3201,San Joaquin,95209,-121.3549153,38.0224563,53.02,84.16,26.87,71.88,86.69,49.15,23.94,51.4
3903,Los Angeles,90005,-118.3022262,34.0595607,60.88,92.89,85.3,0.0,80.64,39.75,37.28,51.6
4193,Los Angeles,91306,-118.5814401,34.2185595,82.1,52.61,43.66,0.0,75.35,73.23,85.48,35.1
4786,Riverside ,92882,-117.6564424,33.8836237,82.1,83.99,57.36,0.0,97.61,25.72,76.05,24.0
3486,Fresno ,93711,-119.811928,36.8437897,91.1,97.22,52.59,0.0,37.16,63.21,18.56,30.5
3453,Los Angeles,90019,-118.3275531,34.0443254,60.88,92.89,85.3,0.0,69.65,65.12,39.76,36.4
3214,San Joaquin,95376,-121.4445217,37.7508835,73.93,52.61,45.0,37.67,27.08,95.65,87.38,38.5
4006,Orange ,92806,-117.8794788,33.829141,53.02,66.23,55.97,0.0,98.78,73.76,77.31,18.9
5057,Los Angeles,91303,-118.611899,34.203248,82.1,52.61,29.83,58.28,67.89,49.83,41.44,25.5
5403,Orange ,92618,-117.7183865,33.6380921,64.8,30.7,75.71,96.68,95.21,21.66,41.65,25.4
3938,Santa Clara,95121,-121.8153841,37.2944974,22.34,52.61,69.91,0.0,86.38,40.56,55.55,23.0
4107,Alameda ,94501,-122.2529164,37.7847324,7.58,30.7,94.86,0.0,65.4,70.69,62.0,30.3
4801,Butte ,95928,-121.8344873,39.7293637,60.88,40.92,64.9,73.41,47.29,46.15,47.84,65.9
6182,Sutter ,95993,-121.6664276,39.134305,60.88,30.7,28.84,90.62,22.38,8.48,56.73,46.6
2790,Fresno ,93727,-119.6639753,36.7435858,98.18,97.22,42.44,62.33,11.35,70.84,60.24,37.7
7387,Riverside ,92504,-117.4320467,33.929195,91.1,83.99,85.45,0.0,78.43,67.9,71.01,39.7
4074,Los Angeles,90005,-118.3138698,34.0598448,60.88,92.89,85.3,0.0,78.37,39.75,37.28,48.2
4690,San Diego,91942,-117.0229522,32.7788537,40.49,54.48,67.6,0.0,75.26,82.22,72.06,33.1
3897,Los Angeles,91505,-118.3546268,34.1856903,77.87,81.66,86.72,0.0,66.19,42.92,40.66,21.6
4800,San Bernardino,92345,-117.3059014,34.4359597,98.18,11.8,30.18,0.0,38.95,77.98,91.6,73.9
4537,Sacramento ,95660,-121.3719125,38.6775875,69.23,40.92,33.4,0.0,44.34,95.91,93.44,53.3
5102,Orange ,92683,-117.9590751,33.7376141,53.02,66.23,62.84,0.0,58.22,29.86,44.27,47.5
4581,San Diego,92173,-117.0584994,32.5607791,16.94,94.96,30.11,0.0,59.94,68.89,69.98,63.5
3598,Los Angeles,91780,-118.0710962,34.0976177,64.8,66.23,64.41,61.08,58.5,11.98,27.69,33.0
3600,San Joaquin,95219,-121.362321,38.0003872,53.02,94.0,26.73,64.2,91.33,40.42,62.98,26.4
4223,San Bernardino,92316,-117.392117,34.0813583,98.18,92.89,77.2,0.0,19.14,49.66,55.34,47.4
3366,Los Angeles,91702,-117.8857465,34.1250526,77.87,66.23,55.52,0.0,88.17,70.47,56.5,56.4
5504,Los Angeles,91403,-118.46283,34.1536798,73.93,66.23,58.52,0.0,99.41,39.52,92.0,19.4
6696,Alameda ,94560,-122.0273559,37.5342611,16.94,40.92,82.18,0.0,80.99,80.74,79.19,29.2
3567,San Bernardino,92347,-117.0754285,34.9440127,85.21,7.91,5.29,38.5,18.86,98.2,99.44,35.0
5565,San Bernardino,92307,-117.2235881,34.5925409,98.18,10.74,18.74,0.0,38.33,92.35,97.33,36.9
4916,Santa Clara,95110,-121.8863954,37.3232689,16.94,52.61,89.78,0.0,91.69,53.38,19.2,60.5
4834,Los Angeles,91746,-117.9723257,34.0478649,64.8,69.14,56.98,0.0,37.2,53.6,56.84,42.3
3035,Alameda ,94606,-122.240953,37.7909446,7.58,30.7,94.86,0.0,10.26,92.01,40.26,59.0
1561,Sutter ,95957,-121.7595873,38.975616,60.88,20.16,13.81,84.28,0.39,85.44,73.58,45.3
5422,Los Angeles,90241,-118.1339117,33.9352796,40.49,81.66,49.91,0.0,62.93,50.06,58.86,48.5
5040,Riverside ,92505,-117.5082303,33.9264805,91.1,93.64,31.79,57.55,82.09,36.57,45.22,39.8
4854,Orange ,92840,-117.9193342,33.7888535,53.02,66.23,41.89,0.0,49.02,37.18,51.04,58.9
4065,Sacramento ,95673,-121.4246506,38.6830858,69.23,32.61,14.35,0.0,16.79,75.73,91.75,44.8
5280,Kings ,93245,-119.769357,36.2769538,91.1,97.9,16.4,85.53,10.54,83.59,79.19,33.5
4340,Riverside ,92507,-117.3011639,33.9384446,98.18,92.89,77.73,0.0,91.6,71.69,65.63,31.9
5757,Contra Costa,94565,-121.8993314,38.0139188,22.34,17.81,60.07,0.0,80.39,98.83,97.03,48.8
4931,San Joaquin,95204,-121.3288819,37.9761614,53.02,94.0,56.8,0.0,72.23,77.88,64.97,46.7
3574,Los Angeles,90640,-118.1116637,33.9983747,53.02,81.66,60.14,32.2,60.63,62.44,82.43,24.2
10776,Madera ,93637,-120.0851443,36.9569657,91.1,81.66,43.06,27.15,22.03,90.11,92.17,25.9
6253,San Diego,92021,-116.9558727,32.8134188,53.02,66.23,57.54,0.0,61.02,47.41,23.54,63.5
6237,Nevada ,95945,-121.0349258,39.2143799,82.1,3.92,14.42,28.05,25.93,87.22,87.64,60.6
5753,Orange ,92703,-117.8902573,33.7548958,53.02,52.61,42.73,0.0,67.04,44.31,38.84,40.2
3002,Kings ,93212,-119.5624953,36.0861268,91.1,98.6,29.2,39.85,4.16,86.09,86.45,67.4
5088,Santa Clara,95133,-121.8620422,37.3645486,22.34,52.61,82.75,0.0,21.36,25.46,21.46,60.5
1940,San Diego,92102,-117.1449018,32.7151851,22.34,66.23,99.65,0.0,88.21,91.8,54.53,38.3
4657,Los Angeles,90020,-118.2985036,34.0672078,60.88,92.89,85.3,0.0,85.74,34.26,5.93,59.2
5701,Riverside ,92220,-116.8679887,33.935799,100.0,10.74,48.61,0.0,48.8,91.76,99.99,63.7
4787,Los Angeles,90703,-118.0931498,33.8523009,40.49,66.23,68.62,72.09,87.67,37.98,46.86,13.4
4108,Santa Clara,95116,-121.8467084,37.3622455,22.34,52.61,72.61,0.0,90.19,74.14,71.46,50.7
2047,Fresno ,93654,-119.4571017,36.6073772,98.18,97.73,30.96,88.47,10.53,72.56,66.7,39.4
2419,San Diego,92020,-116.9804886,32.7886293,40.49,66.23,31.65,0.0,84.77,55.03,50.95,24.4
4481,Orange ,92706,-117.8897014,33.7649688,53.02,52.61,42.73,0.0,65.71,51.15,39.5,40.4
5708,Riverside ,92236,-116.1700827,33.6628977,91.1,17.81,23.21,35.94,18.2,45.54,44.58,65.8
4835,Sacramento ,95670,-121.2771388,38.6063736,69.23,40.92,53.34,0.0,75.7,71.86,81.89,43.2
5968,Riverside ,92505,-117.4870786,33.9035269,91.1,92.89,85.63,0.0,70.8,44.65,54.53,36.0
6347,Contra Costa,94561,-121.7056533,37.9837121,40.49,17.81,52.22,62.85,42.34,88.11,91.47,29.1
7189,Santa Barbara,93103,-119.6802223,34.4180158,25.87,3.92,41.05,47.33,62.26,50.44,4.04,54.5
3942,Los Angeles,91103,-118.1483611,34.1633406,69.23,52.61,79.05,0.0,55.03,57.77,31.01,56.5
5148,Solano ,94533,-122.0295802,38.265491,25.87,17.81,76.75,0.0,41.26,96.52,91.39,54.4
5633,Imperial ,92274,-115.9218123,32.9323841,69.23,11.85,1.89,66.59,5.21,42.03,55.75,62.4
3594,Alameda ,94608,-122.2833803,37.8454493,7.58,30.7,89.15,0.0,19.59,98.5,43.32,32.4
5718,San Joaquin,95240,-121.280177,38.1228276,60.88,66.35,48.01,21.02,31.34,54.71,67.25,48.7
3763,Los Angeles,91335,-118.548597,34.1968245,85.21,52.61,36.5,0.0,67.1,82.67,83.38,44.5
5376,Orange ,92843,-117.9096281,33.7571126,53.02,54.48,45.92,4.22,61.79,24.81,33.51,64.5
4724,San Bernardino,92407,-117.2851984,34.172019,100.0,81.66,20.58,0.0,23.51,79.97,65.19,58.8
4915,Santa Clara,95122,-121.8399909,37.3330501,22.34,52.61,79.1,0.0,94.05,65.18,81.89,45.6
4463,Los Angeles,90404,-118.4789709,34.0188907,53.02,81.66,64.69,0.0,74.21,37.33,8.75,41.9
5473,Orange ,92831,-117.8831131,33.8820401,60.88,66.23,64.11,0.0,92.78,53.56,56.26,55.1
6042,Stanislaus ,95355,-120.9656989,37.6591088,73.93,92.89,56.86,23.58,56.49,60.03,75.89,36.4
5561,Tulare ,93247,-119.0817133,36.2125439,91.1,94.67,15.67,79.85,1.25,63.01,79.43,63.6
5038,Contra Costa,94509,-121.8155705,38.0004738,25.87,17.81,52.37,0.0,65.56,99.61,95.72,66.2
4176,Kings ,93230,-119.676661,36.331353,91.1,97.9,36.71,75.55,31.83,98.19,68.68,26.2
2238,Alameda ,94607,-122.2755009,37.8022742,7.58,30.7,98.05,0.0,69.9,99.16,29.7,40.9
7219,Kern ,93215,-119.235974,35.770351,91.1,98.65,40.56,0.0,19.54,60.96,73.39,49.7
5414,Kern ,93313,-119.0655635,35.3070654,98.18,99.64,72.38,0.0,22.27,57.27,86.72,25.4
6305,Orange ,92843,-117.9441552,33.7737751,53.02,66.23,45.69,0.0,85.57,50.92,86.62,37.5
2359,Solano ,94590,-122.2622993,38.1083885,16.94,17.81,35.25,0.0,12.63,99.8,98.03,63.4
3228,Los Angeles,90005,-118.3019777,34.0560876,60.88,92.89,85.3,0.0,,24.06,11.03,65.3
5078,Monterey ,93907,-121.6550166,36.6856848,11.08,3.92,69.65,75.03,62.99,77.58,42.89,41.6
3610,San Francisco,94134,-122.3846994,37.7132283,7.58,30.7,91.28,0.0,89.38,69.08,22.15,12.1
6102,Stanislaus ,95355,-120.9486971,37.6601322,73.93,92.89,47.72,17.73,47.9,69.39,88.95,26.1
5624,Stanislaus ,95386,-120.6270468,37.6688768,82.1,92.89,5.71,85.8,2.51,36.6,87.52,41.6
4369,Los Angeles,90042,-118.1978495,34.107365,60.88,81.66,38.82,0.0,62.64,59.84,56.5,55.0
3106,Los Angeles,90404,-118.4840964,34.0227687,53.02,81.66,62.95,0.0,75.13,62.87,21.04,26.5
2302,Alameda ,94608,-122.2802437,37.8394669,7.58,30.7,89.37,0.0,18.8,99.14,54.98,32.5
5893,San Diego,91911,-117.0779491,32.6131276,25.87,69.14,39.53,0.0,39.88,77.41,61.45,50.5
3703,Orange ,92780,-117.8294395,33.7365911,60.88,52.61,84.56,0.0,99.8,39.38,46.68,53.9
2608,Los Angeles,90024,-118.4364091,34.0668274,53.02,81.66,92.35,0.0,94.3,2.26,28.62,32.5
4468,Los Angeles,90241,-118.1459703,33.9414621,40.49,81.66,49.91,0.0,76.53,49.91,58.76,27.8
4453,Santa Clara,95111,-121.8229385,37.2904578,22.34,52.61,70.72,0.0,40.64,47.87,47.4,29.0
2783,Yuba ,95901,-121.3582036,39.184664,60.88,11.8,6.53,84.35,4.37,46.27,79.59,48.4
4852,Butte ,95966,-121.5065211,39.3923244,69.23,17.81,5.49,77.74,2.26,70.5,74.43,44.1
5409,Riverside ,92223,-116.9530089,33.8767216,98.18,30.7,11.52,0.0,66.94,84.27,99.46,18.7
6847,San Diego,92054,-117.3702384,33.1896924,31.84,40.92,41.38,0.0,94.15,61.66,63.75,56.5
4216,Los Angeles,91303,-118.5916957,34.1924692,82.1,52.61,67.88,80.4,79.38,36.24,23.04,45.7
2461,Los Angeles,90303,-118.3220544,33.9418498,40.49,81.66,55.06,56.06,62.21,89.79,77.35,27.5
6582,Orange ,92870,-117.8310387,33.868307,64.8,66.23,62.22,92.87,44.2,15.57,44.38,20.2
3486,Sacramento ,95670,-121.3112128,38.5930583,69.23,40.92,16.12,0.0,39.15,72.1,81.89,42.4
6065,San Diego,92102,-117.0950788,32.7249834,25.87,66.23,82.78,0.0,88.34,75.65,35.66,38.5
3110,Los Angeles,91384,-118.6737987,34.4444857,82.1,32.61,15.88,57.65,30.54,19.4,81.7,34.5
6741,San Diego,91950,-117.096668,32.684033,25.87,66.23,97.24,0.0,71.11,75.48,47.76,64.7
3247,Los Angeles,91342,-118.4467204,34.3020803,85.21,66.23,32.22,0.0,52.19,69.09,43.19,46.6
5097,Orange ,92802,-117.9300579,33.8201001,53.02,66.23,59.84,8.0,95.84,53.3,63.75,41.8
1482,Sacramento ,95826,-121.3713784,38.5576271,64.8,40.92,40.36,0.0,92.32,74.26,76.36,77.8
3245,Los Angeles,90305,-118.3221115,33.9654794,53.02,81.66,52.5,0.0,49.74,94.04,54.0,22.9
3467,Contra Costa,94509,-121.8485515,38.0026146,25.87,17.81,57.32,0.0,64.34,99.35,93.39,52.3
5749,Orange ,92683,-118.0116518,33.7667353,40.49,66.23,59.7,0.0,82.45,39.13,59.83,49.6
3055,Kern ,93308,-119.0170134,35.4294346,91.1,99.64,65.33,0.0,6.0,85.72,87.2,49.2
3216,Los Angeles,90039,-118.2567268,34.1016085,60.88,92.89,84.29,0.0,89.52,70.49,64.84,18.0
1859,San Joaquin,95336,-121.2302494,37.8203178,64.8,92.89,58.72,0.0,27.22,95.29,90.69,37.7
4874,Los Angeles,90650,-118.0768827,33.8842945,40.49,66.23,64.82,59.94,44.08,46.05,65.63,47.0
3027,Santa Clara,95110,-121.9239674,37.3629186,16.94,52.61,94.76,0.0,82.35,37.56,23.79,34.7
4169,San Bernardino,92376,-117.4155957,34.1281817,98.18,92.89,56.5,0.0,15.77,43.44,59.64,37.9
3052,Los Angeles,90005,-118.2940727,34.056128,60.88,92.89,95.53,0.0,86.16,25.74,13.1,59.7
9983,Orange ,92703,-117.8797292,33.755664,53.02,52.61,42.73,0.0,68.84,45.71,38.84,52.4
4722,Alameda ,94501,-122.2835979,37.7778323,7.58,30.7,98.1,0.0,28.83,70.69,62.0,57.4
4156,Los Angeles,91324,-118.548089,34.2422846,85.21,52.61,40.66,0.0,75.03,67.85,67.4,27.1
9085,Orange ,92675,-117.6617306,33.5069398,60.88,30.7,33.57,0.0,95.53,22.18,36.45,59.9
3366,Yuba ,95901,-121.5380858,39.1329043,60.88,30.7,19.05,71.85,7.85,56.34,95.82,68.3
4896,Alameda ,94501,-122.2662775,37.7810489,7.58,30.7,95.2,0.0,48.39,70.69,62.0,28.9
1902,Los Angeles,91201,-118.2869319,34.1752478,77.87,81.66,77.56,0.0,27.05,30.93,76.14,20.2
3869,Stanislaus ,95361,-120.7315696,37.7731119,77.87,92.89,7.78,88.37,7.31,55.42,94.85,32.2
3798,Fresno ,93727,-119.6805734,36.7685213,98.18,97.22,60.91,72.78,14.43,61.39,46.38,26.1
3323,Sacramento ,95814,-121.4870807,38.5716422,53.02,40.92,85.8,0.0,19.31,85.26,72.06,42.8
4016,Los Angeles,90401,-118.4951703,34.012479,53.02,81.66,62.75,0.0,72.73,83.01,34.96,36.7
3779,Contra Costa,94561,-121.7134904,38.0217527,40.49,17.81,52.57,61.32,25.22,90.06,93.93,14.2
6544,San Diego,91911,-117.0722501,32.5991876,22.34,83.99,36.95,51.11,36.36,77.41,61.45,46.0
4797,Imperial ,92243,-115.5571432,32.7775979,77.87,20.16,35.36,0.0,45.01,95.2,96.42,47.6
5171,Contra Costa,94806,-122.3354534,37.9659307,7.58,17.81,84.77,42.07,72.7,96.72,92.25,43.2
6563,Sacramento ,95820,-121.4295972,38.5358637,60.88,40.92,45.02,0.0,38.51,94.5,96.27,38.0
4159,Los Angeles,91792,-117.8977913,34.016144,69.23,66.23,76.07,0.0,42.37,40.86,34.33,32.2
5232,Los Angeles,90046,-118.3524483,34.0925747,64.8,81.66,70.7,0.0,76.33,19.85,57.1,37.5
6495,Riverside ,92591,-117.1477073,33.5170351,82.1,7.76,80.87,0.0,72.09,19.35,75.89,43.1
3271,Solano ,94590,-122.2365223,38.0969602,16.94,17.81,49.66,0.0,57.07,99.8,98.03,61.2
5110,San Bernardino,92356,-116.958778,34.636683,91.1,10.79,1.66,0.0,1.32,84.91,93.32,49.6
2574,Los Angeles,90032,-118.1743334,34.0948042,60.88,81.66,36.9,0.0,53.34,64.78,55.67,58.0
4568,Los Angeles,91754,-118.1353858,34.0587488,60.88,81.66,70.24,0.0,47.66,35.1,26.03,35.7
6438,Sutter ,95991,-121.6237303,39.158005,60.88,30.7,58.05,79.54,23.05,42.86,89.83,58.8
4251,Alameda ,94545,-122.1002746,37.6298655,11.08,30.7,91.11,0.0,64.44,95.89,96.55,28.2
4375,Ventura ,93021,-118.8899164,34.2815484,69.23,40.92,28.56,67.73,37.47,29.61,47.76,45.7
5754,Los Angeles,91770,-118.1001251,34.0502444,60.88,81.66,72.59,18.91,21.42,30.2,20.98,40.4
4376,Contra Costa,94801,-122.3538132,37.9476192,7.58,17.81,88.25,6.3,43.3,97.64,48.29,50.2
7708,San Diego,92078,-117.2062594,33.1499789,53.02,42.86,64.08,58.48,80.62,3.58,3.48,52.9
1985,Fresno ,93704,-119.807449,36.7894606,91.1,97.22,92.98,0.0,40.93,79.55,38.84,62.3
4701,Los Angeles,91746,-117.9698642,34.058781,69.23,66.23,56.98,0.0,35.79,35.63,35.97,44.4
4231,Stanislaus ,95350,-121.0220677,37.685664,73.93,92.89,71.9,0.0,55.21,85.92,79.28,26.6
2641,Fresno ,93705,-119.8253921,36.8031545,91.1,97.22,90.11,0.0,38.35,91.42,71.19,39.1
4595,San Diego,92154,-117.0884184,32.5494881,16.94,94.96,13.91,36.22,100.0,40.93,24.2,29.5
3349,Los Angeles,91722,-117.937833,34.085166,73.93,66.23,66.57,0.0,23.52,32.02,31.01,41.8
6573,Orange ,92867,-117.8287478,33.8079668,60.88,66.23,61.07,78.67,91.03,17.89,19.85,34.4
5840,San Bernardino,91786,-117.6396784,34.1124251,91.1,92.89,52.27,65.69,26.56,85.08,87.87,33.0
5788,Los Angeles,90717,-118.3227742,33.7964591,31.84,69.14,57.2,0.0,81.66,45.63,27.85,33.6
2474,Los Angeles,90020,-118.292902,34.067232,60.88,92.89,97.25,0.0,88.02,29.1,3.22,53.8
4113,Los Angeles,90008,-118.3623219,34.0122748,53.02,81.66,74.5,15.55,73.47,69.34,14.86,14.1
3111,Alameda ,94545,-122.0930122,37.6362205,11.08,30.7,91.11,0.0,93.23,93.53,92.47,37.1
7129,Alameda ,94541,-122.0917198,37.666274,11.08,30.7,95.02,0.0,52.78,93.21,82.3,33.9
2525,Los Angeles,90064,-118.4420039,34.0313917,53.02,81.66,84.41,0.0,98.48,14.44,42.89,35.9
7767,Yuba ,95901,-121.5739716,39.158116,60.88,30.7,21.49,86.57,16.97,56.34,95.82,46.5
3751,Los Angeles,93550,-118.1256195,34.5834908,91.1,7.76,24.09,0.0,62.31,90.95,87.67,73.6
4624,Sacramento ,95821,-121.3737809,38.6158347,69.23,40.92,24.32,0.0,59.29,90.0,50.21,36.2
2530,Alameda ,94606,-122.2542495,37.7985014,7.58,30.7,96.47,0.0,14.34,81.0,12.54,47.4
4118,San Francisco,94134,-122.403256,37.7164873,7.58,30.7,91.23,0.0,81.68,67.72,45.82,21.6
4803,Los Angeles,90032,-118.1854971,34.078195,53.02,83.99,36.9,0.0,42.66,75.59,70.91,54.3
4413,Kern ,93306,-118.9226708,35.3682609,91.1,100.0,51.71,0.0,20.75,79.37,61.1,74.9
4919,San Diego,92020,-116.9564885,32.8030833,53.02,66.23,57.54,0.0,71.3,55.08,40.66,52.4
3881,Los Angeles,90042,-118.2015849,34.1109412,60.88,81.66,54.72,0.0,47.11,59.84,56.5,59.7
8343,Orange ,92844,-117.9773595,33.7711174,53.02,66.23,54.41,28.6,90.71,34.42,42.05,46.5
6249,Ventura ,93030,-119.1527473,34.2125244,40.49,40.92,47.43,98.1,50.21,96.0,97.84,26.3
4583,Alameda ,94542,-122.0691461,37.6586897,16.94,30.7,64.74,0.0,46.2,79.23,85.4,43.0
3731,San Diego,91911,-117.0490687,32.591757,22.34,83.99,38.15,0.0,80.54,77.22,61.24,43.6
4773,San Diego,91911,-117.0400229,32.6036598,22.34,83.99,39.7,0.0,91.08,77.41,61.45,38.2
4014,San Diego,91911,-117.0637049,32.5982825,22.34,81.66,36.95,39.54,47.04,77.41,61.45,52.3
2994,Los Angeles,90745,-118.269697,33.8216408,31.84,66.23,73.14,0.0,35.57,69.53,74.21,31.5
2800,San Joaquin,95209,-121.3465815,38.0330943,53.02,84.16,30.74,0.0,66.22,67.81,55.34,28.5
5962,Orange ,92704,-117.9026546,33.7371732,53.02,52.61,40.9,0.0,56.35,46.02,46.68,70.4
6921,Los Angeles,90240,-118.1314443,33.9642238,53.02,81.66,69.21,0.0,93.21,32.5,52.57,13.5
3309,Riverside ,92509,-117.4613234,33.9729183,91.1,94.96,33.23,0.0,41.81,64.08,90.13,25.9
2406,Alameda ,94605,-122.1535285,37.7478642,7.58,30.7,83.78,0.0,82.92,98.62,48.78,46.8
5270,San Bernardino,91710,-117.7067276,34.0153204,85.21,92.89,66.53,0.0,28.06,57.2,92.44,34.4
4572,Butte ,95928,-121.8514478,39.711661,60.88,40.92,34.08,82.76,13.9,46.34,48.29,66.5
6424,Ventura ,93030,-119.1860277,34.202819,40.49,40.92,26.11,64.72,36.86,96.0,97.84,58.2
9024,Riverside ,91752,-117.5548004,33.9688013,91.1,94.67,85.66,16.38,78.13,30.64,73.27,22.9
5214,Los Angeles,93535,-118.1210674,34.7114455,91.1,7.76,19.19,0.0,23.17,97.46,98.6,70.6
2826,Sacramento ,95820,-121.477878,38.5327553,53.02,40.92,50.32,0.0,78.08,85.39,75.94,63.9
6679,San Mateo,94080,-122.4358138,37.644487,7.58,30.7,67.32,0.0,73.27,70.05,47.4,19.1
3441,Los Angeles,90803,-118.1126708,33.7700579,31.84,66.23,37.65,0.0,60.48,21.84,45.34,19.5
5831,Los Angeles,90504,-118.3164997,33.8681429,40.49,81.66,68.43,27.01,90.05,48.27,35.97,17.4
3435,Contra Costa,94801,-122.404809,37.9448245,7.58,20.16,51.99,11.15,43.24,99.51,68.07,15.2
5568,Orange ,92704,-117.8928808,33.7090417,53.02,52.61,37.08,0.0,67.85,50.03,52.94,31.3
3061,Solano ,94590,-122.2365335,38.1052893,16.94,17.81,49.72,0.0,58.03,99.8,98.03,48.0
4911,Los Angeles,90019,-118.3482415,34.0571243,60.88,83.99,84.0,0.0,74.87,38.15,26.94,26.8
5207,Los Angeles,90230,-118.4148705,33.9918105,53.02,81.66,83.12,0.0,63.52,38.04,39.04,61.3
2657,Los Angeles,91601,-118.3568613,34.1578941,73.93,81.66,75.97,0.0,93.65,35.22,24.2,23.1
4990,Riverside ,92881,-117.522205,33.8381856,85.21,92.89,50.23,12.22,90.21,17.58,71.01,31.7
3423,Los Angeles,90731,-118.2990073,33.7247349,31.84,66.23,96.25,0.0,44.82,87.56,71.46,30.3
4071,Riverside ,92557,-117.2207856,33.9488477,98.18,92.89,32.76,0.0,65.82,68.61,72.19,35.9
4109,Orange ,92821,-117.8881656,33.938738,60.88,66.23,41.31,0.0,94.65,36.97,54.22,21.3
5538,Sacramento ,95822,-121.4862812,38.4884205,60.88,40.92,41.71,0.0,46.86,91.37,71.01,52.6
5470,Los Angeles,90660,-118.0861015,33.9831987,53.02,81.66,66.4,0.0,46.91,72.71,95.59,35.1
2082,Riverside ,92555,-117.1429211,33.9523161,100.0,81.66,28.34,16.07,53.04,69.68,96.63,39.5
4355,Los Angeles,90004,-118.3152596,34.0724565,60.88,92.89,85.72,0.0,80.92,55.04,15.02,41.5
2508,San Joaquin,95242,-121.4633246,38.1304593,53.02,42.9,17.46,84.31,52.48,12.01,25.73,55.4
5762,Orange ,92683,-117.9809384,33.755705,53.02,66.23,54.41,0.0,70.22,33.85,44.86,53.0
7008,Riverside ,92880,-117.5770354,33.8991933,85.21,93.64,95.0,0.0,14.0,15.7,57.82,40.7
5229,Los Angeles,91755,-118.1124273,34.0589573,60.88,81.66,72.59,0.0,36.52,15.9,7.94,46.6
11406,Santa Barbara,93455,-120.4780833,34.9287963,16.94,1.86,38.28,99.34,18.21,36.7,1.85,56.7
4317,Stanislaus ,95357,-120.9672353,37.6999824,73.93,92.89,44.82,96.43,48.85,44.27,60.88,32.1
3332,Orange ,92867,-117.8298347,33.8180866,60.88,66.23,66.98,74.83,93.55,22.28,22.85,48.8
2822,Ventura ,93015,-118.7690795,34.4146679,77.87,30.7,3.61,86.84,23.71,51.5,82.43,55.1
4653,San Bernardino,92392,-117.3407007,34.4902623,98.18,10.74,49.38,0.0,81.97,88.27,99.51,49.0
7171,Los Angeles,91016,-118.0051354,34.1484127,73.93,52.61,18.07,0.0,39.65,31.59,45.82,37.2
5753,San Bernardino,91710,-117.6630434,34.0083628,85.21,92.89,66.01,28.15,21.76,57.2,92.44,17.1
5802,Mendocino ,95482,-123.202651,39.1357597,22.34,1.86,25.54,79.43,17.2,86.0,28.9,61.6
5368,Alameda ,94544,-122.0596258,37.6270608,16.94,30.7,87.11,0.0,43.4,92.49,95.35,24.5
5833,Solano ,94589,-122.244108,38.1480354,16.94,17.81,29.15,0.0,45.63,99.98,97.69,41.0
7993,San Mateo,94066,-122.410087,37.6236,7.58,30.7,89.4,0.0,65.15,75.65,54.39,24.2
