Total Population,California County,ZIP,Longitude,Latitude,Ozone Pctl,PM2.5 Pctl,Diesel PM Pctl,Pesticides Pctl,Traffic Pctl,Asthma Pctl,Poverty Pctl,Cardiovascular Disease Pctl
5193,El Dorado,95667,-120.7839884,38.7183318,82.1,20.16,7.22,31.51,28.81,54.94,44.17,60.03
5615,Yolo ,95616,-121.7359246,38.5482761,40.49,17.81,25.02,62.98,69.12,7.87,79.92,17.83
5937,San Diego,92019,-116.9264026,32.7921847,53.02,66.23,24.93,0.0,45.52,29.92,61.27,27.85
5747,Los Angeles,90713,-118.101621,33.8388435,40.49,66.23,38.46,37.4,45.61,41.0,8.85,64.59
1741,Santa Cruz,95076,-121.6753872,36.9339389,25.87,7.76,10.64,98.72,16.53,32.59,52.78,7.78
6382,San Bernardino,92399,-117.0368248,34.033952,100.0,32.61,16.93,0.0,26.46,45.12,59.57,84.04
5751,Santa Clara,95050,-121.9443765,37.3430376,16.94,52.61,82.27,0.0,41.77,28.55,53.53,36.33
3844,Solano ,94585,-121.9778302,38.2580217,25.87,17.81,30.62,0.0,21.58,85.58,30.41,62.37
4412,Los Angeles,91436,-118.4760491,34.157489,77.87,66.23,75.15,0.0,99.62,11.47,36.47,27.53
4795,San Diego,91941,-117.0300534,32.7606911,31.84,66.23,61.42,0.0,39.44,37.9,51.93,14.94
3368,Solano ,94534,-122.0561706,38.2753544,25.87,17.81,59.71,0.0,86.21,62.24,43.77,69.26
5455,Ventura ,93036,-119.2067181,34.2260796,40.49,40.92,25.23,98.16,37.39,39.23,17.26,29.7
6437,San Bernardino,92345,-117.272407,34.4026561,98.18,17.81,32.18,0.0,8.92,77.98,56.79,91.6
5131,Sacramento ,95831,-121.5206821,38.4876901,60.88,30.7,35.4,0.0,61.1,56.09,47.0,41.8
1500,San Francisco,94108,-122.4061645,37.7933506,7.58,30.7,99.68,0.0,22.56,9.52,88.59,0.59
5435,Los Angeles,90703,-118.0397288,33.8682287,53.02,66.23,62.18,0.0,70.89,36.28,11.58,49.13
5514,Santa Clara,95051,-121.9905577,37.359077,16.94,52.61,74.04,0.0,57.11,16.38,10.35,35.21
4349,Alameda ,94568,-121.8851034,37.7050938,22.34,30.7,93.78,47.06,80.02,28.36,2.92,45.12
6197,San Diego,92104,-117.1323173,32.7512721,25.87,52.61,74.76,0.0,25.17,75.05,58.16,47.34
2779,Sacramento ,95833,-121.4912633,38.6249041,60.88,40.92,62.68,0.0,45.93,66.75,63.56,41.44
4157,Los Angeles,91364,-118.6102529,34.1590075,77.87,52.61,44.39,0.0,89.06,29.49,18.44,37.04
3451,Sacramento ,95842,-121.3466005,38.6994816,69.23,30.7,35.96,5.71,58.69,89.24,51.44,68.71
4482,Alameda ,94610,-122.253492,37.8135127,7.58,30.7,96.71,0.0,92.05,64.51,36.86,23.7
4799,Orange ,90720,-118.0863456,33.7860198,40.49,66.23,53.23,44.74,99.37,24.21,2.07,37.69
3225,Alameda ,94546,-122.0672947,37.6881143,11.08,30.7,61.18,0.0,81.93,62.85,47.86,37.04
4978,Fresno ,93711,-119.8536493,36.829804,85.21,97.22,54.91,0.0,14.84,48.25,38.16,31.24
6304,Fresno ,93633,-118.8088099,36.8254036,98.18,52.61,2.41,58.0,0.51,23.16,41.66,11.68
5077,San Bernardino,91709,-117.7402071,33.971427,77.87,92.89,29.73,31.79,26.11,20.91,13.76,57.82
5065,Solano ,94533,-122.0262174,38.303698,25.87,17.81,48.15,0.0,87.77,96.52,21.91,91.39
3222,Butte ,95948,-121.7370059,39.3792483,64.8,20.16,13.74,80.71,2.56,59.02,46.47,87.52
5512,Orange ,92704,-117.8941216,33.6996552,53.02,52.61,53.71,40.2,53.58,34.04,40.74,28.01
4396,Alameda ,94703,-122.2771352,37.8668441,7.58,30.7,90.03,0.0,45.9,80.31,21.91,9.04
5557,Los Angeles,93536,-118.2122942,34.6620629,91.1,7.76,12.82,6.13,25.7,59.22,50.95,78.51
4769,San Diego,91942,-116.9947059,32.7881451,40.49,66.23,51.91,0.0,82.12,69.77,29.88,51.04
2325,Orange ,92831,-117.907682,33.880582,53.02,66.23,69.55,0.0,73.99,56.96,19.46,60.58
5033,Riverside ,92587,-117.2550898,33.6866739,85.21,54.48,11.91,0.0,39.09,35.57,29.88,89.33
4795,San Diego,92083,-117.2443918,33.1996277,40.49,40.92,38.99,24.52,72.2,55.62,79.81,34.43
6256,San Diego,92114,-117.0441008,32.7070141,25.87,66.23,28.24,0.0,9.4,94.8,54.17,57.47
4337,Los Angeles,90292,-118.460713,33.9719816,53.02,81.66,71.11,0.0,43.39,25.41,23.72,29.21
5421,Sonoma ,95448,-122.8131351,38.6062691,16.94,20.2,6.51,79.36,25.81,42.36,28.98,21.46
5623,Los Angeles,90069,-118.3720584,34.0918485,64.8,81.66,70.7,0.0,76.63,7.84,29.57,10.15
4202,Los Angeles,91364,-118.5976916,34.1634518,82.1,52.61,78.46,0.0,93.27,34.78,18.69,44.68
3606,Orange ,92647,-118.0199636,33.7372031,40.49,66.23,34.39,0.0,45.48,23.49,30.25,30.12
4029,Lake ,95457,-122.5917589,38.9857973,31.84,4.73,4.24,39.75,5.8,96.04,91.19,57.03
4199,Los Angeles,91042,-118.2709988,34.2487776,73.93,66.23,22.48,0.0,74.88,30.94,25.53,52.94
4018,San Bernardino,92307,-117.2606458,34.5196207,98.18,10.74,37.83,0.0,40.76,92.18,36.47,97.44
4997,Santa Barbara,93454,-120.4280342,34.9638747,16.94,1.86,32.43,0.0,40.63,67.2,84.34,33.89
6433,Los Angeles,91007,-118.0421452,34.1213014,69.23,54.48,32.56,0.0,41.47,2.95,32.92,8.15
4140,Alameda ,94541,-122.0517821,37.6874049,16.94,30.7,62.71,0.0,91.18,75.6,20.89,46.0
6464,Yolo ,95695,-121.7897061,38.673205,53.02,10.74,13.89,0.0,23.44,64.44,66.03,60.38
4557,Alameda ,94580,-122.1375262,37.6691812,11.08,30.7,26.53,0.0,19.21,81.7,14.58,81.66
8053,Los Angeles,91208,-118.2378916,34.2066236,73.93,66.23,33.99,0.0,63.98,9.52,39.46,29.3
2821,San Diego,92115,-117.0947635,32.7573492,31.84,52.61,73.83,0.0,17.02,50.31,88.41,16.1
4255,Los Angeles,91307,-118.6369084,34.1888179,77.87,52.61,50.02,0.0,48.23,35.12,14.33,36.45
3389,Santa Clara,95119,-121.7823587,37.2327986,22.34,52.61,41.28,0.0,40.52,40.42,18.05,43.86
4734,Alameda ,94588,-121.8923831,37.6930366,22.34,30.7,88.81,48.37,75.97,24.14,10.79,30.37
3265,Santa Clara,95051,-121.9814202,37.3595225,16.94,52.61,88.33,0.0,47.37,16.38,9.7,35.21
3179,San Diego,92120,-117.0917261,32.7867685,31.84,42.86,79.93,0.0,89.59,37.13,13.05,31.75
4541,San Bernardino,91709,-117.7824421,33.9791922,77.87,83.99,15.44,30.71,31.86,10.42,20.64,34.06
4792,Sacramento ,95621,-121.3176091,38.7123178,73.93,20.16,34.79,0.0,74.98,67.45,56.79,71.46
2465,San Francisco,94102,-122.4224838,37.7823363,7.58,30.7,98.52,0.0,55.43,88.09,45.37,28.72
7063,San Bernardino,92307,-117.1729656,34.5287444,98.18,11.8,7.37,0.0,4.35,94.3,50.47,99.23
4040,Fresno ,93720,-119.7743534,36.8587761,98.18,97.22,64.38,0.0,16.92,41.08,18.69,40.81
2222,Los Angeles,91602,-118.3727317,34.1442858,73.93,81.66,64.44,0.0,92.28,14.36,29.15,11.49
4229,Los Angeles,91104,-118.1262387,34.1651965,69.23,52.61,79.05,0.0,54.71,43.56,40.06,30.66
2150,Ventura ,93033,-119.1820508,34.1578571,40.49,40.92,87.18,0.0,8.22,28.59,76.87,24.74
6275,Kern ,93555,-117.8250807,35.5740597,85.21,4.73,3.24,23.2,2.11,73.39,42.29,99.94
5003,San Diego,92054,-117.343109,33.204411,31.84,30.7,50.82,0.0,43.63,45.44,66.81,39.04
4686,Humboldt ,95550,-123.7462574,40.6845506,7.58,7.9,1.42,31.68,66.66,78.47,73.41,43.32
3144,Orange ,90631,-117.9722583,33.9340336,53.02,66.23,22.24,0.0,57.28,46.78,35.44,53.43
7120,San Bernardino,92308,-117.198857,34.48581,98.18,10.74,13.8,0.0,21.67,86.93,83.86,92.1
6407,Sacramento ,95829,-121.3529418,38.47288,64.8,40.92,34.2,0.0,27.48,59.97,54.58,81.22
5491,San Luis Obispo,93446,-120.6302235,35.5983407,31.84,12.06,6.21,70.74,7.54,53.35,41.27,31.12
5573,Los Angeles,91765,-117.7963291,34.0052004,77.87,81.66,21.06,0.0,40.72,10.73,18.05,37.28
4086,Los Angeles,91741,-117.8769191,34.1360086,82.1,66.23,35.03,0.0,20.9,32.5,38.88,30.37
5374,Santa Clara,95123,-121.8108988,37.2552193,22.34,52.61,73.83,0.0,37.3,45.07,57.07,40.81
5607,San Diego,92109,-117.2254607,32.7815696,25.87,52.61,35.38,0.0,80.59,10.8,55.73,15.77
6189,San Mateo,94015,-122.469832,37.6569748,7.58,30.7,63.14,0.0,17.63,59.86,21.27,55.75
4912,Solano ,95687,-121.9443944,38.3695164,31.84,17.81,38.46,42.17,73.36,80.15,42.74,69.98
4796,Sonoma ,94928,-122.6998452,38.3562901,7.58,7.76,40.46,14.82,57.14,39.62,52.23,31.12
3156,Sacramento ,95818,-121.4938311,38.5571708,53.02,40.92,83.48,0.0,22.47,79.5,9.94,76.95
5700,Sacramento ,95828,-121.3784794,38.4645729,64.8,40.92,30.55,0.0,38.01,73.93,40.39,62.98
2569,Placer ,95648,-121.2859939,38.8964967,73.93,30.7,20.05,0.0,23.81,36.13,55.54,52.51
5353,Contra Costa,94519,-122.026061,37.9886609,22.34,17.81,45.2,0.0,21.31,79.98,40.62,54.98
3695,Sacramento ,95673,-121.4478452,38.6910378,64.8,32.61,13.37,0.0,15.5,80.79,73.05,98.12
3618,Riverside ,92240,-116.5112051,33.9373778,100.0,4.73,10.44,0.0,48.1,79.42,83.86,66.09
5087,San Diego,92124,-117.109307,32.8171162,40.49,40.92,38.31,0.0,78.81,22.96,67.09,15.38
4386,Humboldt ,95540,-124.1339756,40.562558,0.24,3.92,10.72,33.59,2.9,93.64,58.37,90.6
3761,Sacramento ,95842,-121.3319454,38.6951232,69.23,30.7,45.4,0.0,90.14,79.73,60.58,49.52
4586,Santa Clara,95126,-121.9145491,37.3334189,16.94,52.61,95.13,0.0,25.78,33.03,23.31,11.03
4367,Kern ,93312,-119.1027529,35.3706406,91.1,99.64,70.27,0.0,56.99,26.24,26.0,53.43
3434,San Diego,91910,-117.0701179,32.6439929,25.87,66.23,53.47,0.0,67.44,65.94,41.66,52.51
3349,Orange ,92675,-117.645955,33.5244496,64.8,30.7,28.85,59.21,90.07,21.03,1.22,34.96
6031,El Dorado,95667,-120.8221616,38.6943173,82.1,20.16,5.03,19.81,33.71,39.53,49.79,25.5
4427,San Diego,92124,-117.1085759,32.8036915,40.49,40.92,46.73,0.0,95.56,22.96,76.87,15.38
4920,Los Angeles,91436,-118.4954117,34.157429,77.87,54.48,71.65,0.0,96.53,17.93,3.31,30.27
8838,Riverside ,92596,-117.0863473,33.5571416,82.1,7.76,13.19,65.79,15.0,8.38,9.94,37.88
6032,Sacramento ,95624,-121.3819931,38.4166717,60.88,40.92,35.93,0.0,65.11,52.45,51.73,71.77
7191,Santa Clara,95117,-121.9716416,37.3045269,16.94,52.61,82.95,0.0,28.16,26.89,59.57,21.97
6471,Orange ,92629,-117.6973164,33.4622587,60.88,30.7,25.16,0.0,34.57,23.64,44.32,19.51
4350,San Francisco,94115,-122.4293428,37.78334,7.58,30.7,98.52,0.0,48.6,52.79,56.23,8.15
2497,Los Angeles,90265,-118.6668993,34.0576239,69.23,52.61,4.37,14.13,65.48,1.22,16.15,8.66
6932,San Mateo,94061,-122.2320282,37.47659,11.08,40.92,54.08,56.93,30.66,48.62,66.81,12.78
7143,Orange ,92648,-117.9932396,33.6793865,40.49,66.23,26.46,0.0,38.39,19.64,47.86,33.89
5515,Calaveras ,95252,-120.773333,38.1081725,73.93,20.25,0.85,43.32,1.24,59.53,43.57,63.21
3064,Los Angeles,93550,-118.1039305,34.5617295,91.1,7.76,25.25,0.0,48.48,93.89,77.59,93.23
4523,Los Angeles,90024,-118.4534107,34.067274,53.02,81.66,92.35,0.0,,1.21,99.6,14.2
7024,San Luis Obispo,93445,-120.6157338,35.1052514,16.94,,22.8,92.07,13.7,41.44,68.81,12.64
2801,Los Angeles,90291,-118.4526783,33.9983793,53.02,81.66,81.11,0.0,73.04,24.72,17.26,35.49
4220,Orange ,92661,-117.9129453,33.6045927,40.49,52.61,43.32,26.0,24.6,7.49,38.69,36.67
4580,Los Angeles,90025,-118.4659262,34.042074,53.02,81.66,88.62,41.41,80.26,7.78,33.75,25.96
5401,Ventura ,93065,-118.7697289,34.2778958,73.93,40.92,28.25,0.0,72.72,44.2,30.6,82.66
3641,San Diego,92024,-117.2770112,33.0422361,31.84,52.61,34.82,37.53,95.24,2.94,48.41,2.69
6958,San Diego,92008,-117.3445439,33.1595744,31.84,40.92,43.04,39.68,95.65,23.56,56.42,12.64
6076,Santa Clara,94040,-122.1055697,37.4018798,16.94,40.92,72.98,0.0,42.14,3.64,44.32,8.66
5780,Orange ,90623,-118.0450217,33.8418899,40.49,66.23,37.27,0.0,32.97,14.11,23.48,28.24
652,Siskiyou ,96044,-122.6348078,41.9466483,40.49,17.81,1.29,23.75,3.25,56.6,87.19,52.04
3211,Ventura ,93001,-119.2736531,34.2739342,53.02,40.92,86.1,0.0,77.5,48.78,46.69,45.34
4103,Alameda ,94538,-121.976577,37.5465021,16.94,32.61,53.78,0.0,37.0,76.61,6.34,80.2
7295,Santa Clara,95020,-121.5925135,37.0245262,25.87,11.8,82.08,63.95,34.9,76.35,32.92,78.18
3520,Ventura ,91360,-118.8826181,34.1878048,60.88,40.92,21.01,0.0,77.09,27.93,52.09,54.79
4574,Los Angeles,90713,-118.1162992,33.8432785,40.49,66.23,38.46,34.87,40.18,43.98,11.07,73.79
3419,Orange ,92708,-117.9760616,33.7084651,40.49,66.23,66.63,14.27,47.74,15.48,33.12,22.45
5140,Los Angeles,91789,-117.8406591,34.0332993,77.87,81.66,86.31,54.57,25.83,16.52,6.47,42.31
7080,Contra Costa,94513,-121.7147968,37.9422173,31.84,17.81,43.21,23.82,29.97,75.81,13.41,93.8
5676,Placer ,95602,-121.0601198,38.9479978,77.87,11.8,19.23,64.51,37.36,43.82,57.07,30.66
3753,San Joaquin,95240,-121.2845139,38.1084701,60.88,81.72,47.13,21.4,16.17,28.44,51.07,34.06
7043,Contra Costa,94803,-122.3086599,37.9788936,11.08,17.81,41.03,0.0,87.34,63.35,30.41,35.81
5949,San Bernardino,92345,-117.3347273,34.3822831,98.18,17.81,18.84,0.0,4.78,70.79,56.54,85.4
7272,San Bernardino,92372,-117.6219589,34.4425196,98.18,4.73,5.19,0.0,18.97,37.51,63.56,72.92
6687,Santa Barbara,93458,-120.444653,34.9568972,16.94,1.86,32.43,0.0,23.46,48.57,92.01,4.04
5495,San Francisco,94132,-122.467097,37.7133955,7.58,20.16,63.98,0.0,78.56,32.54,54.29,17.83
5130,Yolo ,95691,-121.552211,38.5444338,53.02,32.61,53.15,55.61,19.04,70.3,32.7,73.79
8106,Yolo ,95694,-122.0245787,38.5786038,31.84,11.8,5.04,78.05,3.53,37.71,40.94,48.07
3196,Orange ,92683,-118.0200958,33.7516672,40.49,66.23,59.7,0.0,89.87,29.21,30.25,39.9
2091,Los Angeles,90808,-118.0775765,33.8135353,40.49,66.23,45.85,0.0,88.96,10.52,13.41,19.62
7227,San Diego,91910,-117.0127578,32.6311503,25.87,83.99,31.67,0.0,55.48,65.94,20.39,52.51
3536,San Diego,92103,-117.164543,32.7360508,25.87,66.23,75.08,0.0,45.8,58.72,27.89,51.42
2295,San Bernardino,92358,-117.5413331,34.266609,98.18,32.61,7.64,0.0,73.82,14.37,26.45,15.83
2327,Riverside ,92234,-116.449434,33.8196032,100.0,10.74,25.2,0.0,20.74,46.17,80.41,64.51
4069,Los Angeles,90211,-118.3820778,34.0684232,60.88,81.66,79.09,0.0,71.0,11.46,18.69,10.47
4352,Alameda ,94579,-122.1553145,37.6845009,7.58,30.7,53.27,0.0,,76.52,26.0,77.7
5301,Los Angeles,91321,-118.4836342,34.3992407,98.18,42.86,82.1,0.0,43.73,11.1,27.77,24.2
5331,Butte ,95965,-121.5902502,39.6722796,77.87,40.92,5.12,34.42,4.66,58.18,62.07,81.61
5264,Riverside ,92201,-116.231707,33.6927812,91.1,20.16,27.7,47.75,21.82,73.31,35.44,81.35
3739,San Francisco,94133,-122.4085794,37.8084198,7.58,30.7,99.7,0.0,50.98,37.2,54.42,6.58
5580,Kern ,93561,-118.4817279,35.139486,98.18,12.05,20.47,5.37,18.54,56.7,61.27,97.43
2471,Los Angeles,91367,-118.6298536,34.1674127,77.87,52.61,58.48,0.0,90.01,34.98,18.44,42.55
3151,Sacramento ,95628,-121.2821976,38.6582631,73.93,32.61,31.2,0.0,63.03,48.21,50.32,52.51
3603,Los Angeles,90732,-118.3228117,33.7208388,31.84,66.23,21.84,0.0,25.1,37.41,15.51,14.1
3283,Napa ,94503,-122.2604602,38.1711971,16.94,17.81,51.95,0.0,3.57,47.01,51.93,51.94
3517,Alameda ,94609,-122.2647445,37.8485167,7.58,30.7,94.4,0.0,47.55,94.65,36.38,44.46
3361,San Diego,92111,-117.1638831,32.7980374,31.84,42.86,78.52,0.0,82.73,49.66,40.94,3.74
3331,Ventura ,93065,-118.753251,34.2699733,77.87,40.92,23.25,0.0,51.82,44.2,42.29,82.66
5716,San Mateo,94015,-122.489464,37.6922564,7.58,20.16,63.98,0.0,16.58,64.34,15.51,62.81
2205,Riverside ,92262,-116.5019562,33.8376004,100.0,10.74,28.53,0.0,29.75,57.82,36.47,64.84
4315,San Francisco,94112,-122.4357008,37.7178905,7.58,30.7,85.51,0.0,36.57,59.09,50.26,34.96
4506,Los Angeles,90064,-118.4413454,34.0259653,53.02,81.66,84.41,0.0,96.79,6.6,37.52,14.72
4317,Sacramento ,95660,-121.3583148,38.6881636,69.23,32.61,36.02,0.0,50.62,83.21,67.28,55.09
5132,Los Angeles,91775,-118.0762455,34.1261899,69.23,54.48,32.86,0.0,36.22,8.6,53.93,7.21
7114,San Bernardino,91708,-117.6752707,33.9605922,82.1,92.89,41.69,60.32,51.75,9.36,19.25,27.34
7876,Los Angeles,90638,-117.9857888,33.9096825,53.02,66.23,31.43,0.0,56.2,26.83,24.4,47.76
3059,San Diego,92071,-116.9795653,32.8477575,40.49,54.48,68.97,0.0,49.59,40.07,33.94,50.41
5355,Ventura ,93063,-118.696862,34.2454855,77.87,40.92,4.44,0.0,20.38,37.73,5.96,75.65
5275,Santa Clara,95126,-121.9279383,37.3299649,16.94,52.61,94.75,0.0,75.3,40.17,15.29,20.71
3812,Los Angeles,90041,-118.1928507,34.1347808,64.8,69.14,56.15,0.0,59.22,34.82,23.48,24.82
3852,San Francisco,94133,-122.4156811,37.8016201,7.58,30.7,99.28,0.0,40.71,39.5,50.11,7.13
2507,Los Angeles,90703,-118.0681112,33.8836153,40.49,66.23,56.29,0.0,28.98,25.03,9.35,28.9
10043,San Luis Obispo,93461,-120.367815,35.619857,64.8,11.81,2.55,77.84,6.29,40.72,35.25,25.73
7947,San Diego,92057,-117.2924241,33.2318552,31.84,32.61,56.49,79.26,32.87,15.4,35.01,10.22
9003,Sacramento ,95843,-121.3347764,38.7155123,69.23,20.16,34.81,17.62,60.23,57.85,29.57,53.43
3877,Los Angeles,90066,-118.4316771,34.0096289,53.02,81.66,85.48,0.0,70.36,32.19,49.65,32.95
4048,Marin ,94903,-122.5138443,38.0317512,7.58,10.74,29.93,0.0,97.78,44.98,37.52,23.7
1867,Amador ,95666,-120.2562561,38.5394172,77.87,1.96,2.18,0.17,3.7,85.25,49.65,78.31
2129,Placer ,95603,-121.0770752,38.8923191,77.87,17.81,22.31,0.0,56.25,48.71,67.09,39.63
9401,San Bernardino,92308,-117.2312048,34.4870247,98.18,10.74,16.1,0.0,56.52,85.63,39.07,90.56
6858,Santa Clara,95136,-121.8361097,37.2720223,22.34,52.61,73.83,0.0,45.07,29.77,14.33,45.22
2224,Sacramento ,95825,-121.4150189,38.5663033,64.8,40.92,54.9,0.0,41.71,83.03,41.86,35.21
4073,Sacramento ,95822,-121.5039421,38.5289945,53.02,40.92,40.36,0.0,13.32,93.43,32.24,77.21
4029,Sacramento ,95864,-121.3922087,38.5813575,64.8,40.92,36.2,0.0,70.74,51.85,36.04,40.81
9083,San Francisco,94158,-122.3906714,37.7723808,7.58,30.7,99.49,0.0,68.4,18.86,33.94,6.42
3723,Butte ,95973,-121.849496,39.7638564,60.88,40.92,32.62,62.53,48.65,23.91,72.82,30.12
3944,Orange ,92630,-117.6944778,33.6397121,64.8,30.7,53.52,0.0,27.85,21.66,5.57,41.94
2819,Los Angeles,91371,-118.5842954,34.1833588,82.1,52.61,85.96,78.25,69.24,15.17,21.27,9.56
6909,San Diego,92040,-116.9470083,32.9015716,53.02,54.48,7.31,0.0,45.92,47.95,12.68,57.03
1932,Contra Costa,94547,-122.2781134,38.0094814,11.08,17.81,34.03,0.0,85.86,51.53,17.54,31.84
3190,Los Angeles,90807,-118.1970981,33.8334835,31.84,66.23,64.37,26.21,95.35,41.69,6.84,16.87
4769,Kern ,93314,-119.1994667,35.4121942,91.1,99.64,22.14,97.99,18.19,14.84,11.23,55.55
4892,Santa Clara,94086,-122.0565449,37.3796214,16.94,52.61,68.91,0.0,49.67,7.59,38.53,9.71
11415,Los Angeles,93552,-118.0173147,34.5697025,91.1,7.76,20.61,0.0,28.95,71.24,69.35,89.64
2903,Santa Clara,95132,-121.8714503,37.4027856,16.94,52.61,67.43,0.0,73.89,29.0,25.77,51.56
5178,Los Angeles,91789,-117.851172,33.9883072,69.23,69.14,78.76,0.0,84.06,6.55,23.31,18.03
3179,Alameda ,94536,-122.0026581,37.5717252,16.94,30.7,74.23,20.01,35.07,57.44,12.43,62.62
3525,Sacramento ,95608,-121.3197237,38.6425987,69.23,40.92,21.84,0.0,65.3,94.03,48.41,51.25
7989,Orange ,92835,-117.9223018,33.9022199,53.02,66.23,28.15,0.0,66.47,9.52,21.68,24.61
6554,San Diego,92126,-117.1335089,32.9099606,40.49,40.92,37.13,0.0,54.57,33.52,42.16,32.95
9013,San Bernardino,92336,-117.4693948,34.1610731,98.18,92.89,62.02,0.0,68.88,36.77,12.92,70.78
6039,Los Angeles,91104,-118.1005901,34.1655638,73.93,52.61,61.62,62.64,26.23,30.36,20.39,18.56
4040,Santa Clara,95127,-121.801472,37.3487217,22.34,52.61,60.15,0.0,23.06,40.86,54.58,39.76
5639,San Mateo,94080,-122.4372438,37.6604839,7.58,30.7,58.59,0.0,17.5,69.54,32.92,45.22
3592,San Diego,92083,-117.2759939,33.1965648,40.49,40.92,43.02,0.0,87.37,37.54,66.22,15.38
1571,Alameda ,94609,-122.2648882,37.8419909,7.58,30.7,94.4,0.0,87.5,96.85,37.39,54.98
4827,Ventura ,93063,-118.7273774,34.2682522,77.87,40.92,22.9,0.0,38.9,36.24,46.69,73.79
6620,Monterey ,95012,-121.7100142,36.7998783,16.94,3.92,5.45,95.26,40.36,36.94,48.15,6.58
6814,Ventura ,93033,-119.1819133,34.1676376,40.49,40.92,49.99,0.0,21.18,30.49,60.3,28.18
3700,Los Angeles,90807,-118.1705772,33.8481676,31.84,66.23,61.52,0.0,38.06,39.16,49.33,15.77
5180,San Diego,92115,-117.0728017,32.7542098,31.84,52.61,44.03,0.0,35.02,47.79,62.24,14.25
3239,Orange ,92821,-117.9199423,33.9392818,60.88,66.23,68.79,70.57,37.07,37.59,18.69,42.79
5711,Los Angeles,91711,-117.7249135,34.1011641,85.21,83.99,56.68,0.0,30.07,33.62,16.39,49.42
4355,Orange ,92870,-117.8612771,33.9025381,60.88,66.23,47.85,67.11,35.38,25.2,2.56,65.7
3172,Los Angeles,90291,-118.4792291,33.991782,53.02,81.66,7.01,0.0,63.08,31.06,35.58,48.78
4806,Santa Clara,95120,-121.8096939,37.1974738,22.34,52.61,13.83,66.17,16.32,6.92,20.64,9.71
3179,Riverside ,92262,-116.5369013,33.8231245,100.0,10.74,21.44,2.49,26.07,52.57,82.2,48.07
2317,Los Angeles,91344,-118.5084331,34.2984691,85.21,52.61,58.98,0.0,80.98,60.83,2.56,46.0
3787,Los Angeles,91311,-118.6227865,34.2674995,82.1,42.86,27.94,0.0,87.73,30.86,21.06,31.12
2888,Ventura ,93033,-119.1816278,34.1781865,40.49,40.92,30.52,0.0,32.15,30.49,89.96,28.18
7071,Santa Cruz,95062,-122.0105554,36.9847446,16.94,20.16,49.3,19.11,63.34,19.66,50.95,12.48
2719,Mariposa ,95306,-120.0838974,37.3724477,85.21,30.7,0.16,23.48,0.21,21.77,45.56,54.06
3336,Ventura ,93010,-119.0596989,34.2274729,40.49,40.92,45.03,95.12,14.49,34.37,34.09,66.49
4533,San Diego,92108,-117.1067006,32.7859743,31.84,42.86,79.93,0.0,92.61,4.58,49.19,0.66
7720,San Bernardino,92284,-116.3943701,34.1033728,98.18,1.86,6.09,0.0,39.54,65.23,66.96,94.12
2688,Orange ,92618,-117.7578575,33.6593645,60.88,32.61,89.35,90.2,91.21,22.18,23.72,16.1
4256,San Diego,92081,-117.2317331,33.1575866,40.49,40.92,56.52,20.67,30.28,23.73,40.06,27.34
6538,San Diego,92084,-117.2567952,33.2415689,40.49,32.61,49.21,96.19,32.71,8.8,60.93,2.77
4181,Mendocino ,95482,-123.1105871,39.1624023,22.34,1.86,6.87,77.18,13.17,85.58,34.81,28.24
4610,San Diego,91977,-117.0201686,32.6944869,25.87,81.66,31.33,0.0,64.23,50.85,40.74,15.67
5913,Los Angeles,93536,-118.196362,34.6667155,91.1,7.76,16.8,0.0,47.91,59.22,77.1,78.51
5837,Los Angeles,91016,-118.0038011,34.153182,73.93,52.61,18.07,0.0,25.47,39.75,27.37,57.47
3634,Alameda ,94551,-121.7689116,37.7347438,25.87,30.7,30.4,36.84,76.61,31.98,11.7,41.44
5957,Santa Clara,95051,-121.9871421,37.3489609,16.94,52.61,71.23,0.0,52.88,16.38,16.84,35.21
6077,San Bernardino,91701,-117.5671177,34.1309473,98.18,92.89,61.33,0.0,82.77,28.11,20.39,66.49
6811,Riverside ,92883,-117.4191978,33.7167372,82.1,69.14,13.6,0.0,76.5,23.78,12.92,63.65
2568,Inyo ,93526,-117.9007638,36.9449466,91.1,0.02,0.02,20.6,1.98,37.34,42.6,84.37
4396,Butte ,95966,-121.509062,39.4895646,69.23,20.16,13.13,22.23,6.34,88.01,38.4,92.0
4599,Butte ,95969,-121.638031,39.7551658,77.87,40.92,10.48,0.0,39.14,56.25,64.51,82.53
5252,Los Angeles,90293,-118.4365003,33.9558339,40.49,81.66,32.91,0.0,19.78,10.15,25.34,22.74
6538,San Diego,92081,-117.2369006,33.1719277,40.49,40.92,37.69,23.79,70.75,20.66,42.6,24.35
7805,Sacramento ,95843,-121.3727251,38.7214772,69.23,30.7,23.9,3.74,6.03,66.87,69.49,71.77
6499,Alameda ,94560,-122.045728,37.5425433,16.94,32.61,62.6,0.0,33.14,80.74,19.66,79.19
7357,Yuba ,95901,-121.4453728,39.2661888,69.23,11.8,5.82,84.42,2.38,33.52,33.34,66.19
4739,Napa ,94558,-122.3624022,38.3688762,16.94,20.16,15.11,79.33,29.72,38.26,36.04,28.18
3751,Los Angeles,90405,-118.4672218,34.0081597,53.02,81.66,81.43,0.0,75.16,25.98,14.12,19.26
7026,Del Norte,95531,-124.1653443,41.855037,16.94,0.31,2.58,77.53,6.78,74.99,65.54,98.78
